time,rating,free_text,do_better,surgery,pcn,sentiment_free_text,sentiment_score_free_text,sentiment_do_better,sentiment_score_do_better,free_text_len,do_better_len,rating_score,feedback_labels,improvement_labels,submission_id,respondent-id,emotion_free_text,emotion_do_better,free_text_PER,do_better_PER,campaing_id,logic,campaign_rating,campaign_freetext,free_text_qa,do_better_qa
2024-06-03 19:43:00,Good,,,Earls-Court-Surgery,Brompton-Health-PCN,neutral,0.0,neutral,0.0,0.0,0,4.0,,,1pajVL,QYME7p,,,,,,,,,,
2024-06-03 19:43:00,Very good,,,Earls-Court-Surgery,Brompton-Health-PCN,neutral,0.0,neutral,0.0,0.0,0,5.0,,,4pbZro,QYME7p,,,,,,,,,,
2024-06-03 19:44:00,Very good,,,Earls-Court-Surgery,Brompton-Health-PCN,neutral,0.0,neutral,0.0,0.0,0,5.0,,,9oKeD4,QYME7p,,,,,,,,,,
2024-06-03 21:02:00,Good,The GP s care is very good and secretary s care is good and Pharmacy s is OK,You should improve services of Pharmacy and secretary,Earls-Court-Surgery,Brompton-Health-PCN,positive,0.9458984733,neutral,0.505648136,15.0,8,4.0,Prescriptions and Medication Management,Staff Professionalism,okPDzx,5v4odZ,approval,caring,,,,,,,"{'score': 0.002839142456650734, 'start': 0, 'end': 26, 'answer': 'The GP s care is very good'}","{'score': 0.019166534766554832, 'start': 11, 'end': 53, 'answer': 'improve services of Pharmacy and secretary'}"
2024-06-03 21:40:00,Poor,If I had been given accurate information about getting a telephone appointment,,Scarsdale-Medical-Centre,Brompton-Health-PCN,neutral,0.8002006412,neutral,0.0,12.0,0,2.0,Appointment Availability,,mannual,upload,neutral,,,,,,,,"{'score': 0.0039693089202046394, 'start': 0, 'end': 78, 'answer': 'If I had been given accurate information about getting a telephone appointment'}",
2024-06-04 03:36:31,Good,,,Scarsdale-Medical-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,3.0,0,4.0,,,manual,upload,,,,,,,,,,
2024-06-04 06:14:18,Good,My appointment started 40 minutes late,,Scarsdale-Medical-Centre,Brompton-Health-PCN,negative,0.7822389603,neutral,0.0,6.0,0,4.0,Appointment Availability,,manual,upload,neutral,,,,,,,,"{'score': 1.5046429325593635e-05, 'start': 34, 'end': 38, 'answer': 'late'}",
2024-06-04 09:50:00,Very good,Great service and support from the team,,Scarsdale-Medical-Centre,Brompton-Health-PCN,positive,0.9703845978,neutral,0.0,7.0,0,5.0,Staff Professionalism,,mannual,upload,admiration,,,,,,,,"{'score': 0.00010356946586398408, 'start': 0, 'end': 39, 'answer': 'Great service and support from the team'}",
2024-06-04 09:50:24,Very good,Great service and support from the team,,Scarsdale-Medical-Centre,Brompton-Health-PCN,positive,0.9703845978,neutral,0.0,7.0,0,5.0,Staff Professionalism,,manual,upload,admiration,,,,,,,,"{'score': 0.00010356946586398408, 'start': 0, 'end': 39, 'answer': 'Great service and support from the team'}",
2024-06-04 10:22:00,Very good,Because normally they are efficient and helpful,,The-Chelsea-Practice,Brompton-Health-PCN,positive,0.632035494,neutral,0.0,7.0,2,5.0,Staff Professionalism,,vdlkLd,JLyLkd,approval,,,,,,,,"{'score': 0.2281826287508011, 'start': 8, 'end': 47, 'answer': 'normally they are efficient and helpful'}",
2024-06-04 11:07:00,Very good,,,Scarsdale-Medical-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,3.0,0,5.0,,,mannual,upload,,,,,,,,,,
2024-06-04 11:07:43,Very good,,,Scarsdale-Medical-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,3.0,0,5.0,,,manual,upload,,,,,,,,,,
2024-06-04 12:37:00,Very good,Nothing Dr PERSON was Very good as usual You need more doctors like her,,Scarsdale-Medical-Centre,Brompton-Health-PCN,negative,0.7449223399,neutral,0.0,14.0,0,5.0,Staff Professionalism,,mannual,upload,approval,,['Adebayu'],,,,,,"{'score': 0.002687545958906412, 'start': 41, 'end': 71, 'answer': 'You need more doctors like her'}",
2024-06-04 12:37:31,Very good,Nothing Dr PERSON was Very good as usual You need more doctors like her,,Scarsdale-Medical-Centre,Brompton-Health-PCN,negative,0.7449223399,neutral,0.0,14.0,0,5.0,Staff Professionalism,,manual,upload,approval,,['Adebayu'],,,,,,"{'score': 0.002687545958906412, 'start': 41, 'end': 71, 'answer': 'You need more doctors like her'}",
2024-06-04 15:12:00,Very good,Always had good service and advice,,The-Chelsea-Practice,Brompton-Health-PCN,positive,0.9148457646,neutral,0.0,7.0,1,5.0,Patient Respect,,RVO9ll,4v7O7b,admiration,,,,,,,,"{'score': 1.7063097402569838e-05, 'start': 0, 'end': 34, 'answer': 'Always had good service and advice'}",
2024-06-04 15:36:00,Good,,,Scarsdale-Medical-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,3.0,0,4.0,,,mannual,upload,,,,,,,,,,
2024-06-04 17:35:00,Very good,,Nothing Stellar service all round Amazing honesty,The-Chelsea-Practice,Brompton-Health-PCN,neutral,0.0,positive,0.8594357967,2.0,7,5.0,,Patient Respect,1p8KXL,RYoNZv,,admiration,,,,,,,,"{'score': 0.011631345376372337, 'start': 34, 'end': 49, 'answer': 'Amazing honesty'}"
2024-06-04 18:14:00,Good,My appointment started 40 minutes late,,Scarsdale-Medical-Centre,Brompton-Health-PCN,negative,0.7822389603,neutral,0.0,6.0,0,4.0,Appointment Availability,,mannual,upload,neutral,,,,,,,,"{'score': 1.5046429325593635e-05, 'start': 34, 'end': 38, 'answer': 'late'}",
2024-06-05 01:19:06,Very good,,,Scarsdale-Medical-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,1.0,0,5.0,,,manual,upload,,,,,,,,,,
2024-06-05 01:20:02,Very good,,,Scarsdale-Medical-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,1.0,0,5.0,,,manual,upload,,,,,,,,,,
2024-06-05 03:02:39,Very good,Nothing I was listened to the Doctor was very professional and empathic,,Scarsdale-Medical-Centre,Brompton-Health-PCN,positive,0.7355315089,neutral,0.0,12.0,0,5.0,Patient Respect,,manual,upload,admiration,,,,,,,,"{'score': 0.00012634630547836423, 'start': 0, 'end': 71, 'answer': 'Nothing I was listened to the Doctor was very professional and empathic'}",
2024-06-05 03:49:18,Good,Not having to wait 50 minutes,,Scarsdale-Medical-Centre,Brompton-Health-PCN,neutral,0.5039303899,neutral,0.0,6.0,0,4.0,Waiting Time,,manual,upload,neutral,,,,,,,,"{'score': 3.548109089024365e-05, 'start': 0, 'end': 29, 'answer': 'Not having to wait 50 minutes'}",
2024-06-05 07:20:00,Very good,Because nurses were so lovely and friendly,,Earls-Court-Surgery,Brompton-Health-PCN,positive,0.9636057019,neutral,0.0,7.0,1,5.0,Staff Empathy and Compassion,,EN4kOo,xyYVQk,admiration,,,,,,,,"{'score': 0.47150352597236633, 'start': 8, 'end': 42, 'answer': 'nurses were so lovely and friendly'}",
2024-06-05 08:26:00,Very good,Both Doctor PERSON and the nurse gave prompt and practical advice service,,Stanhope-Mews-Surgery,Brompton-Health-PCN,positive,0.7339013815,neutral,0.0,11.0,1,5.0,Follow-up and Continuity of Care,,OoW5X8,aEd20W,neutral,,['Standerline'],,,,,,"{'score': 0.00030083503224886954, 'start': 5, 'end': 18, 'answer': 'Doctor PERSON'}",
2024-06-05 08:34:00,Very good,,,Scarsdale-Medical-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,4.0,0,5.0,,,mannual,upload,,,,,,,,,,
2024-06-05 08:34:28,Very good,,,Scarsdale-Medical-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,4.0,0,5.0,,,manual,upload,,,,,,,,,,
2024-06-05 08:38:00,Very good,,,The-Chelsea-Practice,Brompton-Health-PCN,neutral,0.0,neutral,0.0,3.0,1,5.0,,,4pg8Ao,4v7O7b,,,,,,,,,,
2024-06-05 09:34:00,Good,,,Scarsdale-Medical-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,2.0,0,4.0,,,mannual,upload,,,,,,,,,,
2024-06-05 09:34:48,Good,,,Scarsdale-Medical-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,2.0,0,4.0,,,manual,upload,,,,,,,,,,
2024-06-05 09:43:00,Very good,,,Scarsdale-Medical-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,1.0,0,5.0,,,mannual,upload,,,,,,,,,,
2024-06-05 09:43:42,Very good,,,Scarsdale-Medical-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,1.0,0,5.0,,,manual,upload,,,,,,,,,,
2024-06-05 11:42:00,Very good,I am very happy with the clinic,,Scarsdale-Medical-Centre,Brompton-Health-PCN,positive,0.9805293679,neutral,0.0,7.0,0,5.0,Facility Cleanliness,,mannual,upload,joy,,,,,,,,"{'score': 0.00010354600817663595, 'start': 10, 'end': 31, 'answer': 'happy with the clinic'}",
2024-06-05 11:42:26,Very good,I am very happy with the clinic,,Scarsdale-Medical-Centre,Brompton-Health-PCN,positive,0.9805293679,neutral,0.0,7.0,0,5.0,Facility Cleanliness,,manual,upload,joy,,,,,,,,"{'score': 0.00010354600817663595, 'start': 10, 'end': 31, 'answer': 'happy with the clinic'}",
2024-06-05 13:19:00,Very good,,,Scarsdale-Medical-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,1.0,0,5.0,,,mannual,upload,,,,,,,,,,
2024-06-05 13:20:00,Very good,,,Scarsdale-Medical-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,1.0,0,5.0,,,mannual,upload,,,,,,,,,,
2024-06-05 13:44:00,Very good,,,Kensington-Park-Medical-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,2.0,1,5.0,,,NRKXRl,brdQXE,,,,,,,,,,
2024-06-05 15:02:00,Very good,Nothing I was listened to the Doctor was very professional and empathic,,Scarsdale-Medical-Centre,Brompton-Health-PCN,positive,0.7355315089,neutral,0.0,12.0,0,5.0,Patient Respect,,mannual,upload,admiration,,,,,,,,"{'score': 0.00012634630547836423, 'start': 0, 'end': 71, 'answer': 'Nothing I was listened to the Doctor was very professional and empathic'}",
2024-06-05 15:04:00,Very good,,,Emperors-Gate-Health-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,4.0,0,5.0,,,NRK4Bj,ZYa4ja,,,,,,,,,,
2024-06-05 15:49:00,Good,Not having to wait 50 minutes,,Scarsdale-Medical-Centre,Brompton-Health-PCN,neutral,0.5039303899,neutral,0.0,6.0,0,4.0,Waiting Time,,mannual,upload,neutral,,,,,,,,"{'score': 3.548109089024365e-05, 'start': 0, 'end': 29, 'answer': 'Not having to wait 50 minutes'}",
2024-06-05 17:35:00,Very poor,It s almost impossible to have a diagnosis and you have one is often wrong Despite having just 2 doctors at the clinic and me beeing a patient there for 11 years they always treat me as if was the first time we met,,Earls-Court-Surgery,Brompton-Health-PCN,negative,0.7301749587,neutral,0.0,43.0,5,1.0,Follow-up and Continuity of Care,,Ka7X4K,RY5Lxd,disapproval,,,,,,,,"{'score': 0.042369384318590164, 'start': 162, 'end': 214, 'answer': 'they always treat me as if was the first time we met'}",
2024-06-05 18:02:00,Very good,Excellent care from Dr PERSON who saw my son twice in one day to check that he was improving,,Emperors-Gate-Health-Centre,Brompton-Health-PCN,positive,0.961719275,neutral,0.0,19.0,1,5.0,Follow-up and Continuity of Care,,ENjjQA,yv9v04,admiration,,['Risk'],,,,,,"{'score': 0.0017009478760883212, 'start': 20, 'end': 29, 'answer': 'Dr PERSON'}",
2024-06-05 18:03:00,Very good,Doctor is very kind and caring Experienced advice,,Emperors-Gate-Health-Centre,Brompton-Health-PCN,positive,0.9532421231,neutral,0.0,8.0,1,5.0,Staff Empathy and Compassion,,lMooyX,6v2v1B,admiration,,,,,,,,"{'score': 1.0381440006312914e-05, 'start': 15, 'end': 49, 'answer': 'kind and caring Experienced advice'}",
2024-06-05 18:03:00,Very good,It was a very simple and quick process Everyone was really nice and helpful and I was done in around 10 minutes with results the next day,,Emperors-Gate-Health-Centre,Brompton-Health-PCN,positive,0.973005116,neutral,0.0,27.0,0,5.0,Staff Professionalism,,JWaaRr,6v2vAe,admiration,,,,,,,,"{'score': 0.0008905513095669448, 'start': 39, 'end': 75, 'answer': 'Everyone was really nice and helpful'}",
2024-06-05 18:03:00,Poor,I prefer to have a call or see the doctor,,Emperors-Gate-Health-Centre,Brompton-Health-PCN,neutral,0.6741374731,neutral,0.0,10.0,3,2.0,Appointment Availability,,YxEEZv,odMdlV,neutral,,,,,,,,"{'score': 0.001151054399088025, 'start': 12, 'end': 41, 'answer': 'have a call or see the doctor'}",
2024-06-05 18:03:00,Good,It was efficient we can talk to the doctor within an hour It is good for minor issues,,Emperors-Gate-Health-Centre,Brompton-Health-PCN,positive,0.8553259373,neutral,0.0,18.0,0,4.0,Accessibility and Convenience,,2Dqq4M,2vNvOV,approval,,,,,,,,"{'score': 0.01789761707186699, 'start': 58, 'end': 85, 'answer': 'It is good for minor issues'}",
2024-06-05 18:04:00,Very good,,,Emperors-Gate-Health-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,4.0,1,5.0,,,GQNNBk,e2e2vE,,,,,,,,,,
2024-06-05 18:04:00,Very good,,,Emperors-Gate-Health-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,5.0,1,5.0,,,pkjjW8,xyaylJ,,,,,,,,,,
2024-06-05 18:05:00,Very good,Because they are very helpful and concern,,Emperors-Gate-Health-Centre,Brompton-Health-PCN,positive,0.945927918,neutral,0.0,7.0,2,5.0,Patient Respect,,okrrve,1v7vx4,approval,,,,,,,,"{'score': 0.2908077836036682, 'start': 8, 'end': 41, 'answer': 'they are very helpful and concern'}",
2024-06-05 18:05:00,Very good,They are very kind helpful care to the patient s health Professional,They are doing their best All over UK Patients wants everything done in a split seconds Even in A queue in the hospital the Dr being thorough so kind of running late Some old geezer was moaning and whimper with bad assumptions,Emperors-Gate-Health-Centre,Brompton-Health-PCN,positive,0.9375422,neutral,0.4309417605,11.0,43,5.0,Staff Empathy and Compassion,Waiting Time,QOggz8,djxjgN,caring,neutral,,,,,,,"{'score': 0.026067962870001793, 'start': 0, 'end': 68, 'answer': 'They are very kind helpful care to the patient s health Professional'}","{'score': 0.0012285473058000207, 'start': 47, 'end': 87, 'answer': 'wants everything done in a split seconds'}"
2024-06-05 18:07:00,Very good,The doctors are very good and the staff very friendly and helpful,,Emperors-Gate-Health-Centre,Brompton-Health-PCN,positive,0.9743664265,neutral,0.0,12.0,0,5.0,Staff Professionalism,,V4RRW6,yv9v5X,admiration,,,,,,,,"{'score': 0.00829993560910225, 'start': 0, 'end': 65, 'answer': 'The doctors are very good and the staff very friendly and helpful'}",
2024-06-05 18:08:00,Poor,,,Emperors-Gate-Health-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,0.0,0,2.0,,,okrrWO,PY5Y7V,,,['Stott'],,,,,,,
2024-06-05 18:08:00,Very good,Dr PERSON is a friendly welcoming and highly experienced doctor Always patient and provides fair but professional advice We as a family have known her for years and always value her insight and genuine care for her patients,,Emperors-Gate-Health-Centre,Brompton-Health-PCN,positive,0.950538218,neutral,0.0,38.0,0,5.0,Patient Respect,,QOggGX,pWBWQJ,admiration,,,,,,,,"{'score': 0.02098267152905464, 'start': 165, 'end': 223, 'answer': 'always value her insight and genuine care for her patients'}",
2024-06-05 18:09:00,Very good,Dr PERSON is a friendly welcoming and highly experienced doctor Always patient and provides fair but professional advice We as a family have known her for years and always value her insight and genuine care for her patients,,Emperors-Gate-Health-Centre,Brompton-Health-PCN,positive,0.950538218,neutral,0.0,38.0,0,5.0,Patient Respect,,PGMMVB,pWBWQJ,admiration,,['Stott'],,,,,,"{'score': 0.02098267152905464, 'start': 165, 'end': 223, 'answer': 'always value her insight and genuine care for her patients'}",
2024-06-05 18:09:00,Very good,Yes because they were for us in every time on everything we need it And every question we had,,Emperors-Gate-Health-Centre,Brompton-Health-PCN,positive,0.7677516937,neutral,0.0,19.0,5,5.0,Follow-up and Continuity of Care,,9MGGNp,BDkDPN,neutral,,,,,,,,"{'score': 0.08704272657632828, 'start': 12, 'end': 67, 'answer': 'they were for us in every time on everything we need it'}",
2024-06-05 18:10:00,Good,,,Emperors-Gate-Health-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,0.0,0,4.0,,,0arreZ,JDAJ1J,,,,,,,,,,
2024-06-05 18:11:00,Neither good nor poor,I haven t had a consultation recently,,Emperors-Gate-Health-Centre,Brompton-Health-PCN,neutral,0.640425444,neutral,0.0,6.0,0,3.0,Appointment Availability,,bvVV72,brx892,neutral,,,,,,,,"{'score': 4.3140375055372715e-05, 'start': 0, 'end': 37, 'answer': 'I haven t had a consultation recently'}",
2024-06-05 18:11:00,Good,Everyone so kind and helpful as I had fallen down on the way to the surgery,,Emperors-Gate-Health-Centre,Brompton-Health-PCN,positive,0.8522304893,neutral,0.0,16.0,1,4.0,Patient Respect,,JMKK27,4vxoJo,admiration,,,,,,,,"{'score': 0.00019870958931278437, 'start': 0, 'end': 49, 'answer': 'Everyone so kind and helpful as I had fallen down'}",
2024-06-05 18:13:00,Very good,I have always received excellent care from the GPs and practice nurses as this surgery,I had some issues with the receptionist who I don t feel understood the urgency of the matter,Emperors-Gate-Health-Centre,Brompton-Health-PCN,positive,0.966932774,negative,0.775763214,15.0,17,5.0,Treatment Quality,Reception Staff Interaction,G5vvQk,odM7Ob,admiration,confusion,,,,,,,"{'score': 0.038007043302059174, 'start': 0, 'end': 70, 'answer': 'I have always received excellent care from the GPs and practice nurses'}","{'score': 0.05237748473882675, 'start': 27, 'end': 39, 'answer': 'receptionist'}"
2024-06-05 18:14:00,Very good,I have received a pleasant and professional services,,Emperors-Gate-Health-Centre,Brompton-Health-PCN,positive,0.9439942837,neutral,0.0,8.0,0,5.0,Patient Respect,,EMzzA4,zJDrrM,joy,,,,,,,,"{'score': 0.0011083841091021895, 'start': 0, 'end': 52, 'answer': 'I have received a pleasant and professional services'}",
2024-06-05 18:16:00,Neither good nor poor,The GP was friendly nice but not sure how helpful reading my blood tests results and explaining some of them was of help but what to do next was not really clear,More holistic advice structured programme plan would have been more helpful,Emperors-Gate-Health-Centre,Brompton-Health-PCN,negative,0.462339848,neutral,0.5593172908,33.0,10,3.0,Test Results,Follow-up and Continuity of Care,JMKK47,pWB7kq,confusion,approval,,,,,,,"{'score': 0.0030748355202376842, 'start': 50, 'end': 80, 'answer': 'reading my blood tests results'}","{'score': 0.2451125979423523, 'start': 0, 'end': 46, 'answer': 'More holistic advice structured programme plan'}"
2024-06-05 18:20:00,Good,,,Emperors-Gate-Health-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,0.0,0,4.0,,,ov6boX,lWd7EX,,,,,,,,,,
2024-06-05 18:24:00,Very good,Because the entire staff and medical team go beyond the call of duty in providing clinical care and support with courtesy and extreme professionalism and diligence,None except to continue in that same manner and vein,Emperors-Gate-Health-Centre,Brompton-Health-PCN,positive,0.7773500085,neutral,0.734267533,26.0,10,5.0,Staff Professionalism,Follow-up and Continuity of Care,EMzkRo,5v1qxM,neutral,neutral,,,,,,,"{'score': 0.07303562015295029, 'start': 0, 'end': 68, 'answer': 'Because the entire staff and medical team go beyond the call of duty'}","{'score': 0.012858412228524685, 'start': 0, 'end': 52, 'answer': 'None except to continue in that same manner and vein'}"
2024-06-05 18:25:00,Very good,,,Emperors-Gate-Health-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,4.0,4,5.0,,,0arQX0,kW6RyJ,,,,,,,,,,
2024-06-05 18:26:00,Very good,A member of staff in reception was really helpful professional,Dr baker was really professional she explained me about my situation and the treatment she make me comfortable with her smile and proficiency,Emperors-Gate-Health-Centre,Brompton-Health-PCN,positive,0.9680970907,positive,0.8833319545,10.0,24,5.0,Staff Professionalism,Staff Professionalism,G5vepe,jWQ971,admiration,admiration,,,,,,,"{'score': 3.4308998237975175e-06, 'start': 0, 'end': 30, 'answer': 'A member of staff in reception'}","{'score': 0.04483925551176071, 'start': 0, 'end': 8, 'answer': 'Dr baker'}"
2024-06-05 18:26:00,Don't know,Glucose problem ok blood pressure has maintenance no side effects of mental health drug Atrial fibrillation managed with drugs ok More knowledge of glucose monitor helpful,Instruction on the use of glucose equipment ideal My relations know of my ok condition Need to exercise more as weight brings on Blood pressure Glucose And chest area to be checked I am managing Glucose Blood Pressure Ok Which led to my chest checked voluntary admission to hospital,Emperors-Gate-Health-Centre,Brompton-Health-PCN,positive,0.600169301,neutral,0.6885591745,26.0,49,,Patient Education and Information,Patient Education and Information,Qk2o11,ZY6RlA,neutral,neutral,,,,,,,"{'score': 0.001532573951408267, 'start': 130, 'end': 171, 'answer': 'More knowledge of glucose monitor helpful'}","{'score': 0.07338399440050125, 'start': 0, 'end': 49, 'answer': 'Instruction on the use of glucose equipment ideal'}"
2024-06-05 18:31:00,Very good,I received exemplary caring treatment recently and as always throughout the many years I have been with the practice,,Emperors-Gate-Health-Centre,Brompton-Health-PCN,positive,0.9620541334,neutral,0.0,19.0,3,5.0,Treatment Quality,,4zXaDr,WY5pbJ,admiration,,,,,,,,"{'score': 0.0014878683723509312, 'start': 0, 'end': 37, 'answer': 'I received exemplary caring treatment'}",
2024-06-05 18:34:00,Very good,,,Emperors-Gate-Health-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,0.0,0,5.0,,,ZD58ov,2vNbEe,,,,,,,,,,
2024-06-05 18:37:00,Very good,Emperors Gate Surgery is everything a patient dreams of in being taken care of,,Emperors-Gate-Health-Centre,Brompton-Health-PCN,positive,0.8764954209,neutral,0.0,14.0,1,5.0,Treatment Quality,,Ok1ad7,WY5eAa,neutral,,,,,,,,"{'score': 0.0004980707890354097, 'start': 25, 'end': 78, 'answer': 'everything a patient dreams of in being taken care of'}",
2024-06-05 18:51:00,Very good,You have always seen me when needed,,Emperors-Gate-Health-Centre,Brompton-Health-PCN,positive,0.7862837315,neutral,0.0,7.0,3,5.0,Follow-up and Continuity of Care,,rvyaaN,OY58J8,neutral,,,,,,,,"{'score': 0.002354344353079796, 'start': 0, 'end': 35, 'answer': 'You have always seen me when needed'}",
2024-06-05 19:26:00,Very good,,,Emperors-Gate-Health-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,5.0,0,5.0,,,4zXx4Y,e2e0kQ,,,,,,,,,,
2024-06-05 19:40:00,Good,Attentive and efficient personnel and Dr PERSON excellent,,The-Chelsea-Practice,Brompton-Health-PCN,positive,0.9488593936,neutral,0.0,8.0,3,4.0,Staff Professionalism,,yzZ6bX,6v2MLN,admiration,,['Brodie'],,,,,,"{'score': 0.0016766457119956613, 'start': 0, 'end': 57, 'answer': 'Attentive and efficient personnel and Dr PERSON excellent'}",
2024-06-05 19:57:00,Good,I am blessed with the doctor who I spoke to Also she understood what I explained to her Thank you so much for the great care ❤️,,Emperors-Gate-Health-Centre,Brompton-Health-PCN,positive,0.9820209742,neutral,0.0,27.0,0,4.0,Patient Respect,,16PKzO,QY54x7,gratitude,,,,,,,,"{'score': 0.00447800662368536, 'start': 88, 'end': 124, 'answer': 'Thank you so much for the great care'}",
2024-06-05 20:02:00,Very good,Quick and easy access to doctor Doctor addressed my concerns well,,Emperors-Gate-Health-Centre,Brompton-Health-PCN,positive,0.8070018291,neutral,0.0,11.0,0,5.0,Accessibility and Convenience,,rvyEAv,88QrDr,approval,,,,,,,,"{'score': 9.949962259270251e-05, 'start': 52, 'end': 60, 'answer': 'concerns'}",
2024-06-05 20:12:00,Poor,I was really disappointed with the phone consultation I had yesterday A new doctor I had never spoken before suggested I go on the pill due to a PCOS diagnosis without being aware of my full medical history I feel this is a decision not to be advised lightly,Receiving a phone call from the doctors who I have already spoken to and are aware of where I am in my medical investigations,Emperors-Gate-Health-Centre,Brompton-Health-PCN,negative,0.8861491084,neutral,0.7779958248,49.0,24,2.0,Prescriptions and Medication Management,Follow-up and Continuity of Care,278LDb,KDlROA,disappointment,neutral,,,,,,,"{'score': 0.13091757893562317, 'start': 222, 'end': 258, 'answer': 'a decision not to be advised lightly'}","{'score': 0.04860484227538109, 'start': 0, 'end': 39, 'answer': 'Receiving a phone call from the doctors'}"
2024-06-05 21:05:00,Don't know,,,Earls-Court-Surgery,Brompton-Health-PCN,neutral,0.0,neutral,0.0,0.0,0,,,,kvaJl1,0v6yZj,,,,,,,,,,
2024-06-05 21:37:00,Very good,Our GP s surgery and all staff look after us brilliantly,,Emperors-Gate-Health-Centre,Brompton-Health-PCN,positive,0.96231848,neutral,0.0,10.0,1,5.0,Staff Professionalism,,zLXbxR,rLARev,admiration,,,,,,,,"{'score': 3.265432678745128e-05, 'start': 0, 'end': 56, 'answer': 'Our GP s surgery and all staff look after us brilliantly'}",
2024-06-05 21:47:00,Good,It is a very nice place and the Staff are very Welcoming and attent to anyone entering the Surgery,Only such a PERSON man building thosent look nice from the outside but the inside atmósfera is very plesant,Emperors-Gate-Health-Centre,Brompton-Health-PCN,positive,0.9760982394,positive,0.6368162036,19.0,18,4.0,Patient Respect,Environment and Ambiance,Pkj4Bd,WY56XR,admiration,neutral,,['Old'],,,,,"{'score': 0.007755026686936617, 'start': 0, 'end': 23, 'answer': 'It is a very nice place'}","{'score': 0.00025373895186930895, 'start': 71, 'end': 107, 'answer': 'the inside atmósfera is very plesant'}"
2024-06-05 21:48:00,Very good,I was given an appointment on the same day The doctor took us on time He was professional have a sound diagnostic and recommendation for treatment We felt he cared and gave us indications for what to watch out for,,Emperors-Gate-Health-Centre,Brompton-Health-PCN,positive,0.852043092,neutral,0.0,40.0,1,5.0,Staff Professionalism,,KkQOaD,EDQGol,caring,,,,,,,,"{'score': 0.05748620256781578, 'start': 155, 'end': 163, 'answer': 'he cared'}",
2024-06-06 00:50:00,Very good,,,Earls-Court-Surgery,Brompton-Health-PCN,neutral,0.0,neutral,0.0,0.0,0,5.0,,,B04NNQ,ZY6qW0,,,,,,,,,,
2024-06-06 00:50:00,Very good,,,Earls-Court-Surgery,Brompton-Health-PCN,neutral,0.0,neutral,0.0,0.0,0,5.0,,,evZ44e,ZY6qW0,,,,,,,,,,
2024-06-06 01:41:49,Good,Had to wait a bit 30min but thatâ€™s not bad imho,,Scarsdale-Medical-Centre,Brompton-Health-PCN,positive,0.5248634219,neutral,0.0,11.0,0,4.0,Waiting Time,,manual,upload,approval,,,,,,,,"{'score': 2.2937581888982095e-05, 'start': 28, 'end': 35, 'answer': 'thatâ€™'}",
2024-06-06 01:59:51,Very good,,,Scarsdale-Medical-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,2.0,0,5.0,,,manual,upload,,,,,,,,,,
