time,rating,free_text,do_better,surgery,pcn,sentiment_free_text,sentiment_score_free_text,sentiment_do_better,sentiment_score_do_better,free_text_len,do_better_len,rating_score,feedback_labels,improvement_labels,submission_id,respondent-id,emotion_free_text,emotion_do_better,free_text_PER,do_better_PER,campaing_id,logic,campaign_rating,campaign_freetext,free_text_qa,do_better_qa
2025-04-21 11:08:47,Very good,I have complete confidence in the consultation I received and the treatment that was recommended,,Health-Partners-at-Violet-Melchett,Brompton-Health-PCN,positive,0.8930156826972961,neutral,0.0,15.0,5,5.0,Excellent Clinical Care and Thorough Explanation,,vGMl9Gg,yo7rjd,approval,,,,nhs_app24,Yes,5.0,,"{'score': 0.0016809431836009026, 'start': 7, 'end': 57, 'answer': 'complete confidence in the consultation I received'}",
2025-04-21 14:43:57,Very good,Heart fibrolation test Easy booking done quickly at the counter without waitng,What about sending the test result to my email,Health-Partners-at-Violet-Melchett,Brompton-Health-PCN,positive,0.6072813272476196,neutral,0.8487468361854553,12.0,10,5.0,Rushed Consultation or Not Listened To,Excellent Clinical Care and Thorough Explanation,7RqQeka,x7Rdo5,neutral,neutral,,,nhs_app24,No,0.0,,"{'score': 4.5324133679969236e-05, 'start': 0, 'end': 22, 'answer': 'Heart fibrolation test'}","{'score': 5.277733362163417e-05, 'start': 11, 'end': 46, 'answer': 'sending the test result to my email'}"
2025-04-22 11:25:40,Very good,The doctor who observed me was very polite and asked me about my trouble After few questions and a check of my lungs He just asked me if I did want a further diagnosis in a hospital Which I agreed,The visit was fine But unfortunately my lungs appointment is for September I hope my lungs trouble will not aggrave,Health-Partners-at-Violet-Melchett,Brompton-Health-PCN,positive,0.629677414894104,negative,0.6128696203231812,40.0,20,5.0,Staff Professionalism and Knowledge,Follow-up and Continuity of Care,D4Br5Mq,yqzl10,approval,optimism,,,nhs_app24,Yes,5.0,"If my lungs trouble aggravate, I shall go to the hospital urgency ","{'score': 0.0014837776543572545, 'start': 134, 'end': 181, 'answer': 'if I did want a further diagnosis in a hospital'}","{'score': 0.027526406571269035, 'start': 0, 'end': 18, 'answer': 'The visit was fine'}"
2025-04-22 12:35:19,Very good,Because the people are so nice and kind,,Kensington-Park-Medical-Centre,Brompton-Health-PCN,positive,0.9455145597457886,neutral,0.0,8.0,0,5.0,"Staff Kindness, Empathy and Compassion",,eqM1p4Q,4YO7pb,admiration,,,,nhs_app24,Yes,4.0,,"{'score': 0.5226210355758667, 'start': 0, 'end': 39, 'answer': 'Because the people are so nice and kind'}",
2025-04-22 12:41:32,Very good,,,Kensington-Park-Medical-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,4.0,1,5.0,,,LZ9ANpp,o7xZDP,,,,,nhs_app24,No,0.0,,,
2025-04-22 12:52:49,Very good,Everything about Kensington Park is excellent reliability professionalism service efficiency and politeness,,Kensington-Park-Medical-Centre,Brompton-Health-PCN,positive,0.9662318229675292,neutral,0.0,13.0,0,5.0,Overall Excellent Service and Practice,,Gx6NaQZ,0Yk6rA,admiration,,,,nhs_app24,Yes,5.0,,"{'score': 0.004237004555761814, 'start': 36, 'end': 107, 'answer': 'excellent reliability professionalism service efficiency and politeness'}",
2025-04-22 13:09:52,Good,I received a good consultation which covered all my queries,,Emperors-Gate-Health-Centre,Brompton-Health-PCN,positive,0.9410969614982604,neutral,0.0,10.0,2,4.0,Excellent Clinical Care and Thorough Explanation,,BzaOJMQ,WMEVyv,approval,,,,nhs_app24,Yes,0.0,,"{'score': 0.00015333350165747106, 'start': 52, 'end': 59, 'answer': 'queries'}",
2025-04-22 14:37:19,Very good,Doctors are really nice and friendly and the reception as well Very helpful,,Kensington-Park-Medical-Centre,Brompton-Health-PCN,positive,0.979363203048706,neutral,0.0,13.0,2,5.0,Reception Staff Friendly and Helpful,,BzK47WY,jrzvjJ,admiration,,,,nhs_app24,No,0.0,,"{'score': 0.003239993704482913, 'start': 0, 'end': 36, 'answer': 'Doctors are really nice and friendly'}",
2025-04-22 17:15:09,Good,Not so busy today so she help me straight away where i go,,Health-Partners-at-Violet-Melchett,Brompton-Health-PCN,positive,0.5950397849082947,neutral,0.0,13.0,2,4.0,Reception Staff Friendly and Helpful,,PdDjKd0,VaxpRl,neutral,,,,nhs_app24,Yes,4.0,Nothing,"{'score': 0.000159467090270482, 'start': 0, 'end': 17, 'answer': 'Not so busy today'}",
2025-04-22 17:26:38,Very good,My appointment was on time and the Doctor was professional and courteous,,Kensington-Park-Medical-Centre,Brompton-Health-PCN,positive,0.9604922533035278,neutral,0.0,12.0,3,5.0,Staff Professionalism and Knowledge,,NpD5eJN,RQrdNK,neutral,,,,nhs_app24,No,0.0,,"{'score': 0.0010027347598224878, 'start': 0, 'end': 26, 'answer': 'My appointment was on time'}",
2025-04-22 18:37:35,Very good,,,Health-Partners-at-Violet-Melchett,Brompton-Health-PCN,neutral,0.0,neutral,0.0,3.0,0,5.0,,,68e8kre,oZxdje,,,,,nhs_app24,Yes,5.0,,,
2025-04-22 18:38:55,Don't know,,,Kensington-Park-Medical-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,4.0,5,,,,D4K41Pl,1YBJPO,,,,,nhs_app24,No,0.0,,,
2025-04-23 06:09:22,Very good,All steps went smoothly without delay,have more phlebotomy sessions available for patients,Kensington-Park-Medical-Centre,Brompton-Health-PCN,positive,0.7902383804321289,neutral,0.7914198040962219,6.0,7,5.0,Overall Excellent Service and Practice,Appointment Availability and Waiting Times,RGdx8Al,NxEkEB,approval,neutral,,,nhs_app24,No,0.0,,"{'score': 0.00019512615108396858, 'start': 0, 'end': 37, 'answer': 'All steps went smoothly without delay'}","{'score': 0.00021729896252509207, 'start': 0, 'end': 52, 'answer': 'have more phlebotomy sessions available for patients'}"
2025-04-23 19:43:08,Very good,,,The-Chelsea-Practice,Brompton-Health-PCN,neutral,0.0,neutral,0.0,4.0,1,5.0,,,44B7OYO,DoPKpb,,,,,nhs_app24,No,0.0,,,
2025-04-24 06:12:32,Very good,Very satisfied my gp explain all the answers for my question,,The-Abingdon-Medical-Practice,Brompton-Health-PCN,positive,0.9621155858039856,neutral,0.0,11.0,0,5.0,Excellent Clinical Care and Thorough Explanation,,PdDOb5B,YbKp65,approval,,,,nhs_app24,Yes,4.0,,"{'score': 0.012310018762946129, 'start': 15, 'end': 60, 'answer': 'my gp explain all the answers for my question'}",
2025-04-24 08:34:13,Very good,In our GP Surgery I feel very sure I will have very good health help hi level Thank you,I would like to have more possibilities to check my health problem Doctor specialist for skin kidney system colonoscopy gastroscope heart regulary in this 12 years I m patient in NHS please,Health-Partners-at-Violet-Melchett,Brompton-Health-PCN,positive,0.9648373126983644,neutral,0.6350109577178955,19.0,32,5.0,Excellent Clinical Care and Thorough Explanation,Appointment Booking and Online Systems,jabP1Qa,Ljq4Ev,gratitude,desire,,,nhs_app24,Yes,0.0,,"{'score': 0.0027612908743321896, 'start': 0, 'end': 68, 'answer': 'In our GP Surgery I feel very sure I will have very good health help'}","{'score': 0.0810847133398056, 'start': 21, 'end': 66, 'answer': 'more possibilities to check my health problem'}"
2025-04-24 09:22:16,Very good,Seen on time Very polite and professional nurse,,The-Chelsea-Practice,Brompton-Health-PCN,positive,0.917546570301056,neutral,0.0,8.0,1,5.0,Staff Professionalism and Knowledge,,ODl5lbY,Ljq8My,admiration,,,,nhs_app24,No,0.0,,"{'score': 0.0019076522439718246, 'start': 0, 'end': 12, 'answer': 'Seen on time'}",
2025-04-24 09:25:30,Very good,Always fantastic service from the nurse,,The-Chelsea-Practice,Brompton-Health-PCN,positive,0.9700339436531068,neutral,0.0,6.0,1,5.0,Overall Excellent Service and Practice,,q4aAa25,rQbXRM,admiration,,,,nhs_app24,Yes,5.0,,"{'score': 0.00013525239774025977, 'start': 0, 'end': 39, 'answer': 'Always fantastic service from the nurse'}",
2025-04-24 09:27:50,Very good,Appointments and Doctors attentions highly satisfactory,,The-Chelsea-Practice,Brompton-Health-PCN,positive,0.9449045062065125,neutral,0.0,6.0,3,5.0,Excellent Clinical Care and Thorough Explanation,,7Rb2LZL,RjLX5d,admiration,,,,nhs_app24,No,0.0,,"{'score': 8.078580140136182e-05, 'start': 36, 'end': 55, 'answer': 'highly satisfactory'}",
2025-04-24 09:33:45,Very good,,,The-Chelsea-Practice,Brompton-Health-PCN,neutral,0.0,neutral,0.0,4.0,0,5.0,,,xXjaDYv,9YgV45,,,['May'],,nhs_app24,Yes,3.0,,,
2025-04-24 10:09:53,Very good,,,The-Chelsea-Practice,Brompton-Health-PCN,neutral,0.0,neutral,0.0,2.0,1,5.0,,,WOr5oOj,2Yz8zL,,,,,nhs_app24,Yes,5.0,No,,
2025-04-24 11:44:00,Good,I was seen quite quickly no long wait,,The-Chelsea-Practice,Brompton-Health-PCN,positive,0.7816038131713867,neutral,0.0,8.0,0,4.0,Overall Excellent Service and Practice,,yPN9G2d,01L0dZ,neutral,,,,nhs_app24,Yes,4.0,,"{'score': 1.0314506653230637e-05, 'start': 0, 'end': 24, 'answer': 'I was seen quite quickly'}",
2025-04-24 12:08:54,Very good,The staff is very friendly and professional,The only thing I can think of is more comfortable chairs in the waiting room The existing chairs are quite difficult to get up from,The-Chelsea-Practice,Brompton-Health-PCN,positive,0.9624818563461304,neutral,0.5162750482559204,7.0,25,5.0,Overall Excellent Service and Practice,Waiting Time in Surgery / Waiting Room,yPN9rG6,N8Oz9W,admiration,neutral,,,nhs_app24,No,0.0,,"{'score': 0.0013808741932734847, 'start': 0, 'end': 43, 'answer': 'The staff is very friendly and professional'}","{'score': 0.49608129262924194, 'start': 33, 'end': 56, 'answer': 'more comfortable chairs'}"
2025-04-24 13:47:01,Very good,Because Chelsea Practice doctors are so good,,The-Chelsea-Practice,Brompton-Health-PCN,positive,0.9051325917243958,neutral,0.0,7.0,2,5.0,Overall Excellent Service and Practice,,J9d6ld4,yrzaxx,admiration,,,,nhs_app24,Yes,5.0,No,"{'score': 0.42728716135025024, 'start': 0, 'end': 44, 'answer': 'Because Chelsea Practice doctors are so good'}",
2025-04-24 14:00:41,Very good,,,The-Chelsea-Practice,Brompton-Health-PCN,neutral,0.0,neutral,0.0,4.0,0,5.0,,,D4KNzjR,Jo0od7,,,,,nhs_app24,Yes,5.0,I mainly use the App to read my test results and GPs comments,,
2025-04-24 16:59:02,Very good,,,The-Chelsea-Practice,Brompton-Health-PCN,neutral,0.0,neutral,0.0,0.0,0,5.0,,,7RbW8BZ,7OrBKA,,,,,nhs_app24,Yes,5.0,,,
2025-04-24 17:27:22,Very good,,,Kensington-Park-Medical-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,0.0,0,5.0,,,XxrerxY,4YYjvA,,,,,nhs_app24,Yes,5.0,,,
2025-04-24 17:29:35,Very good,Practitioner was very careful and concerned Procedure was done really well and she was also very helpful with other issues,,Kensington-Park-Medical-Centre,Brompton-Health-PCN,positive,0.9441499710083008,neutral,0.0,20.0,1,5.0,Excellent Clinical Care and Thorough Explanation,,yPNlNq6,X77qgO,admiration,,,,nhs_app24,No,0.0,,"{'score': 0.009265078231692314, 'start': 0, 'end': 43, 'answer': 'Practitioner was very careful and concerned'}",
2025-04-24 17:33:12,Poor,Dr was very robotic Very cold I didn t like him at all,,The-Chelsea-Practice,Brompton-Health-PCN,negative,0.9258252382278442,neutral,0.0,12.0,3,2.0,Telehealth / Phone Consultations,,J9d2pKX,W66P2j,disapproval,,,,nhs_app24,No,0.0,,"{'score': 0.0008737324387766421, 'start': 0, 'end': 29, 'answer': 'Dr was very robotic Very cold'}",
2025-04-24 17:40:58,Very good,,,Kensington-Park-Medical-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,0.0,0,5.0,,,dWNY0Ad,OZZLpM,,,,,nhs_app24,Yes,5.0,,,
2025-04-24 17:49:05,Very good,,,Kensington-Park-Medical-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,5.0,0,5.0,,,q4abRN7,PNNYad,,,,,nhs_app24,No,0.0,,,
2025-04-24 18:44:30,Very good,The appointment was easy to make and I was seen at the arranged time,,The-Chelsea-Practice,Brompton-Health-PCN,positive,0.8332966566085815,neutral,0.0,14.0,1,5.0,Appointment Booking and Online Systems,,2EB4vzb,7YYplZ,neutral,,,,nhs_app24,Yes,0.0,I didn’t use the app.,"{'score': 4.803523188456893e-05, 'start': 0, 'end': 68, 'answer': 'The appointment was easy to make and I was seen at the arranged time'}",
2025-04-24 18:51:45,Very good,Dealt with in a very courteous and professional manner,,Kensington-Park-Medical-Centre,Brompton-Health-PCN,positive,0.7339588403701782,neutral,0.0,9.0,0,5.0,Overall Excellent Service and Practice,,WOrAMka,Vaa4aa,neutral,,,,nhs_app24,No,0.0,,"{'score': 0.0006180196069180965, 'start': 21, 'end': 54, 'answer': 'courteous and professional manner'}",
2025-04-25 07:05:16,Very good,The doctor was very compassionate to my problem,,The-Chelsea-Practice,Brompton-Health-PCN,positive,0.7337824702262878,neutral,0.0,8.0,1,5.0,"Staff Kindness, Empathy and Compassion",,jabxLkR,Va7rLE,caring,,,,nhs_app24,No,0.0,,"{'score': 0.00014266280049923807, 'start': 0, 'end': 47, 'answer': 'The doctor was very compassionate to my problem'}",
2025-04-25 07:15:39,Very good,Taken on time and questions posed were dealt with Pleasant personality,Not really apart from carry on in this vein,The-Chelsea-Practice,Brompton-Health-PCN,positive,0.6103561520576477,neutral,0.8584648966789246,11.0,9,5.0,Reception Staff Friendly and Helpful,Follow-up and Continuity of Care,gDe4ZBJ,RQeOE9,neutral,neutral,,,nhs_app24,Yes,4.0,N.a,"{'score': 1.4206812920747325e-05, 'start': 18, 'end': 70, 'answer': 'questions posed were dealt with Pleasant personality'}","{'score': 0.00015594526485074311, 'start': 22, 'end': 43, 'answer': 'carry on in this vein'}"
2025-04-25 08:05:26,Very good,Great service from last appointment carried over to this appointment by different doctors and across the reception team Lots of praise for previous appointments in last year and more from Chelsea Practice Thank you,,The-Chelsea-Practice,Brompton-Health-PCN,positive,0.981543242931366,neutral,0.0,34.0,1,5.0,Follow-up and Continuity of Care,,PdD0Gex,7Y7l4R,gratitude,,,,nhs_app24,Yes,5.0,I only use it to review results. ,"{'score': 0.007842288352549076, 'start': 120, 'end': 173, 'answer': 'Lots of praise for previous appointments in last year'}",
2025-04-25 09:39:55,Very good,,,Health-Partners-at-Violet-Melchett,Brompton-Health-PCN,neutral,0.0,neutral,0.0,0.0,0,5.0,,,GxK0P7p,PNDlx5,,,,,nhs_app24,Yes,5.0,,,
2025-04-25 16:41:01,Very good,,,Kensington-Park-Medical-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,0.0,0,5.0,,,KYeDWYz,7Yr9Mz,,,,,nhs_app24,Yes,5.0,,,
2025-04-25 17:32:34,Very good,Injured my foot Called surgery offered an appointment without delay Dr PERSON advised on the appropriate course of action Staff at reception are patient and helpful,,Kensington-Park-Medical-Centre,Brompton-Health-PCN,positive,0.4854678213596344,neutral,0.0,26.0,0,5.0,Reception Staff Friendly and Helpful,,5B4vDMv,rQMvWM,neutral,,['Naliah'],,nhs_app24,No,0.0,,"{'score': 0.00019819421868305653, 'start': 122, 'end': 164, 'answer': 'Staff at reception are patient and helpful'}",
2025-04-25 23:50:25,Very good,Drs nurses are very helpful They go above and beyond to really get to the bottom of my issues,I m very happy with the dr s that I ve met at the surgery Dr PERSON his colleagues are really lovely They have been very kind helpful really listening to what I have to say There brilliant,Stanhope-Mews-Surgery,Brompton-Health-PCN,positive,0.9132407903671264,positive,0.9795911312103271,19.0,35,5.0,Excellent Clinical Care and Thorough Explanation,"Staff Kindness, Empathy and Compassion",jab7qg4,PNqEDd,approval,admiration,,['Steeden'],nhs_app24,No,0.0,,"{'score': 0.0001459556951886043, 'start': 0, 'end': 10, 'answer': 'Drs nurses'}","{'score': 0.001639863825403154, 'start': 9, 'end': 57, 'answer': 'happy with the dr s that I ve met at the surgery'}"
2025-04-26 09:30:47,Very good,I ve always found the doctors and nurses here genuinely caring and compassionate They consistently take the time to listen during appointments and show genuine empathy making me feel respected and valued as a patient,,Earls-Court-Surgery,Brompton-Health-PCN,positive,0.9496065974235536,neutral,0.0,34.0,0,5.0,"Staff Kindness, Empathy and Compassion",,9qX6GrV,zA9qvq,admiration,,,,nhs_app24,Yes,4.0,,"{'score': 0.020152049139142036, 'start': 86, 'end': 167, 'answer': 'consistently take the time to listen during appointments and show genuine empathy'}",
2025-04-26 09:31:19,Very good,My experience with the surgery s administrative processes has generally been positive Appointments are usually easy to book prescription requests are processed promptly and any paperwork is handled smoothly,,Earls-Court-Surgery,Brompton-Health-PCN,positive,0.8815281987190247,neutral,0.0,28.0,0,5.0,Overall Excellent Service and Practice,,NpD45yl,zA9qvq,approval,,,,nhs_app24,No,0.0,,"{'score': 0.028515445068478584, 'start': 0, 'end': 85, 'answer': 'My experience with the surgery s administrative processes has generally been positive'}",
2025-04-26 09:31:44,Very good,The reception staff have always been welcoming and helpful even during busy times They deal courteously with queries over the phone or face to face making visits or calls to the surgery less stressful,,Earls-Court-Surgery,Brompton-Health-PCN,positive,0.9376532435417176,neutral,0.0,32.0,0,5.0,Reception Staff Friendly and Helpful,,RGdZK6d,zA9qvq,approval,,,,nhs_app24,No,0.0,,"{'score': 0.006694345269352198, 'start': 0, 'end': 81, 'answer': 'The reception staff have always been welcoming and helpful even during busy times'}",
2025-04-26 09:32:34,Neither good nor poor,The surgery is clean tidy and well organised The waiting area is comfortable and calm contributing positively to an overall reassuring atmosphere,,Earls-Court-Surgery,Brompton-Health-PCN,positive,0.9497506618499756,neutral,0.0,21.0,0,3.0,Overall Excellent Service and Practice,,44B1X0b,zA9qvq,approval,,,,nhs_app24,Yes,3.0,,"{'score': 0.00289279967546463, 'start': 0, 'end': 44, 'answer': 'The surgery is clean tidy and well organised'}",
2025-04-26 09:32:54,Good,I appreciate that my GP follows up on my ongoing care regularly It s reassuring to know they keep track of my medical history and make sure I m well informed about next steps,,Earls-Court-Surgery,Brompton-Health-PCN,positive,0.8406367897987366,neutral,0.0,31.0,0,4.0,Follow-up and Continuity of Care,,7RbJlrL,zA9qvq,admiration,,,,nhs_app24,Yes,5.0,,"{'score': 0.0013611091999337077, 'start': 93, 'end': 125, 'answer': 'keep track of my medical history'}",
2025-04-26 09:34:02,Very good,The surgery is conveniently located with good transport links and ample parking nearby Appointment availability is quite flexible including early morning or later evening slots which helps accommodate my schedule,,Earls-Court-Surgery,Brompton-Health-PCN,positive,0.9406253695487976,neutral,0.0,30.0,0,5.0,Appointment Availability and Waiting Times,,b592VaE,zA9qvq,approval,,,,nhs_app24,Yes,4.0,,"{'score': 0.0021114295814186335, 'start': 0, 'end': 86, 'answer': 'The surgery is conveniently located with good transport links and ample parking nearby'}",
2025-04-26 09:34:29,Very good,The practice provides helpful leaflets clear explanations during consultations as well as useful online resources This has empowered me in managing my health conditions effectively,,Earls-Court-Surgery,Brompton-Health-PCN,positive,0.9312682151794434,neutral,0.0,25.0,0,5.0,Excellent Clinical Care and Thorough Explanation,,VLj9E2N,zA9qvq,approval,,,,nhs_app24,Yes,3.0,,"{'score': 0.0007383053889498115, 'start': 114, 'end': 180, 'answer': 'This has empowered me in managing my health conditions effectively'}",
2025-04-26 09:34:55,Very good,When I raised concerns previously the surgery addressed them promptly with sensitivity and fairness My feedback was acknowledged and staff were proactive in resolving the issue,,Earls-Court-Surgery,Brompton-Health-PCN,positive,0.6671459078788757,neutral,0.0,26.0,0,5.0,Follow-up and Continuity of Care,,MeDrKk8,zA9qvq,approval,,,,nhs_app24,Yes,3.0,,"{'score': 0.09313695132732391, 'start': 100, 'end': 128, 'answer': 'My feedback was acknowledged'}",
2025-04-26 09:35:29,Very good,I find the system for receiving test results efficient and timely Results are communicated clearly with follow up advice provided if needed helping reduce anxiety over waiting periods,,Earls-Court-Surgery,Brompton-Health-PCN,positive,0.7876099348068237,neutral,0.0,27.0,0,5.0,Excellent Clinical Care and Thorough Explanation,,Y5Ro55N,zA9qvq,approval,,,,nhs_app24,Yes,4.0,,"{'score': 0.001548889558762312, 'start': 2, 'end': 65, 'answer': 'find the system for receiving test results efficient and timely'}",
2025-04-26 09:35:45,Neither good nor poor,The practice s website is user friendly and informative allowing me to book appointments order prescriptions and access health information conveniently from home It s regularly updated which I appreciate,,Earls-Court-Surgery,Brompton-Health-PCN,positive,0.9364274740219116,neutral,0.0,27.0,0,3.0,Appointment Booking and Online Systems,,VLj9LGj,zA9qvq,admiration,,,,nhs_app24,No,0.0,,"{'score': 2.7348774892743677e-05, 'start': 0, 'end': 55, 'answer': 'The practice s website is user friendly and informative'}",
2025-04-26 09:55:29,Very good,I ve always felt genuinely cared for by the staff at this surgery Doctors and nurses consistently show kindness actively listen and demonstrate true compassion during consultations It makes such a difference to know they see the person behind the patient,,Earls-Court-Surgery,Brompton-Health-PCN,positive,0.9623819589614868,neutral,0.0,40.0,0,5.0,"Staff Kindness, Empathy and Compassion",,obD0EDX,zA9qvq,caring,,,,tel_access25,Yes,4.0,"It would be good if there were options on the telephone system to be transferred to the correct department for instance the practice pharmacist, if needed","{'score': 0.013732999563217163, 'start': 216, 'end': 254, 'answer': 'they see the person behind the patient'}",
2025-04-26 10:39:45,Neither good nor poor,,,Kensington-Park-Medical-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,0.0,0,3.0,,,BzKLxJ4,Mdb648,,,,,tel_access25,Yes,4.0,,,
2025-04-26 12:33:22,Very good,They have the best medical team My GP dr PERSON provided good insight possible solutions and next steps,,Kensington-Park-Medical-Centre,Brompton-Health-PCN,positive,0.959733784198761,neutral,0.0,18.0,0,5.0,Excellent Clinical Care and Thorough Explanation,,ZjoG1jB,K4ERZD,admiration,,['Nalliah'],,tel_access25,Yes,3.0,,"{'score': 0.004051975440233946, 'start': 0, 'end': 31, 'answer': 'They have the best medical team'}",
2025-04-27 03:00:52,Very good,,,The-Chelsea-Practice,Brompton-Health-PCN,neutral,0.0,neutral,0.0,4.0,1,5.0,,,RGdvrVQ,7YQKG6,,,,,tel_access25,Yes,4.0,No probs,,
2025-04-27 14:49:18,Very good,,,The-Chelsea-Practice,Brompton-Health-PCN,neutral,0.0,neutral,0.0,5.0,1,5.0,,,xXjlovy,YolLjz,,,,,tel_access25,Yes,5.0,Nonr,,
2025-04-28 10:36:15,Very good,,,Health-Partners-at-Violet-Melchett,Brompton-Health-PCN,neutral,0.0,neutral,0.0,0.0,0,5.0,,,q4agD15,LjAWEy,,,,,tel_access25,Yes,3.0,Slow and difficult to understand,,
2025-04-28 11:42:29,Very poor,My appointment was at 4 30 pm and I was seen at 5pm no apology given This doctor didn t even care about my issues just looked at me as if I was wasting his time,An apology and a doctor that was ready for my issues,The-Chelsea-Practice,Brompton-Health-PCN,negative,0.8923908472061157,neutral,0.6292809844017029,34.0,11,1.0,Rushed Consultation or Not Listened To,Staff Professionalism and Knowledge,rjBgrxN,VaR9Gy,annoyance,remorse,,,tel_access25,Yes,2.0,,"{'score': 0.012978601269423962, 'start': 69, 'end': 113, 'answer': 'This doctor didn t even care about my issues'}","{'score': 0.16854923963546753, 'start': 0, 'end': 10, 'answer': 'An apology'}"
2025-04-28 11:51:06,Very good,,,The-Chelsea-Practice,Brompton-Health-PCN,neutral,0.0,neutral,0.0,3.0,3,5.0,,,J9dG8Wr,ybKeYx,,,,,tel_access25,No,0.0,,,
2025-04-28 12:22:36,Neither good nor poor,Not the first time I have interacted with this particular doctor I feel he is rude does not smile when calling your name so it is instantly hostile and is ten paces ahead of you up the corridor avoids eye contact when I he is talking which makes the interaction hostile and makes me feel like I am a nuisance I feel he has little to no bedside manner as he shows no empathy towards the patient and in particular to a young patient,To not have seen this doctor not the first time I have had this experience with him either so cannot be put down to having a bad day,The-Chelsea-Practice,Brompton-Health-PCN,negative,0.9104694724082948,negative,0.6965318918228149,84.0,28,3.0,Staff Professionalism and Knowledge,Follow-up and Continuity of Care,Ek5AaPB,GVN5lZ,annoyance,neutral,,,tel_access25,Yes,3.0,"You have to listen to a long irrelevant message before getting through to someone. Can sometimes be quite difficult to get through in the afternoon, have been “1 in the queue” for over 20mins, in the end I walked to the practice and spoke in person - there was 2-3 people in the reception and nobody on the phone yet I was still “1 in the queue”. When you do speak to them though, they are all helpful! ","{'score': 0.05704869329929352, 'start': 72, 'end': 82, 'answer': 'he is rude'}","{'score': 0.22193364799022675, 'start': 0, 'end': 28, 'answer': 'To not have seen this doctor'}"
2025-04-28 14:44:02,Very good,,,The-Chelsea-Practice,Brompton-Health-PCN,neutral,0.0,neutral,0.0,5.0,0,5.0,,,rjBplpM,Bo4461,,,,,tel_access25,No,0.0,,,
2025-04-28 16:02:29,Very good,Doctor took the time to listen and explain approach and next steps,,Emperors-Gate-Health-Centre,Brompton-Health-PCN,neutral,0.5813259482383728,neutral,0.0,12.0,0,5.0,Excellent Clinical Care and Thorough Explanation,,vGrppp8,WKL0Qv,neutral,,,,tel_access25,No,0.0,,"{'score': 2.457382288412191e-05, 'start': 56, 'end': 66, 'answer': 'next steps'}",
2025-04-28 16:02:41,Very good,,,Emperors-Gate-Health-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,0.0,0,5.0,,,PdDggeP,Oq1PaY,,,,,tel_access25,Yes,5.0,,,
2025-04-28 16:03:18,Very good,Always welcome with smile and competent doctors,,Emperors-Gate-Health-Centre,Brompton-Health-PCN,positive,0.9456577301025392,neutral,0.0,7.0,2,5.0,Staff Professionalism and Knowledge,,jabppAJ,DO217R,gratitude,,,,tel_access25,Yes,5.0,All good ,"{'score': 6.388519250322133e-05, 'start': 0, 'end': 47, 'answer': 'Always welcome with smile and competent doctors'}",
2025-04-28 16:04:47,Very good,Dr was kind sympathetic and professional Made me feel listened too Talked through the next steps carefully,,Emperors-Gate-Health-Centre,Brompton-Health-PCN,positive,0.8352897763252258,neutral,0.0,18.0,5,5.0,Excellent Clinical Care and Thorough Explanation,,NpDgy7b,GoE04e,neutral,,,,tel_access25,Yes,5.0,I like it telling you how many people are before you on the telephone,"{'score': 0.01087199430912733, 'start': 41, 'end': 66, 'answer': 'Made me feel listened too'}",
2025-04-28 16:05:28,Good,Most of the doctors are helpful and empathetic PERSON the receptionist is always super polite and helpful One receptionist is completely incompetent PERSON and PERSON are superb Dr PERSON Dr PERSON are superb doctors Can t say the same about Dr PERSON,Dr PERSON jumped to the wrong and highly innapropriate conclusion about me I am extremely offended and have not ruled out taking legal action An apology would have helped,Emperors-Gate-Health-Centre,Brompton-Health-PCN,positive,0.7329479455947876,negative,0.9022274613380432,42.0,29,4.0,Staff Professionalism and Knowledge,Staff Professionalism and Knowledge,0Q7l5L9,dGqAzV,neutral,remorse,"['Juliette', 'Debbie', 'Kimmi', 'Ross', 'Baker', 'Pankhurst']",['Stott'],tel_access25,Yes,3.0,,"{'score': 0.0008022671681828797, 'start': 126, 'end': 148, 'answer': 'completely incompetent'}","{'score': 0.6629706621170044, 'start': 142, 'end': 152, 'answer': 'An apology'}"
2025-04-28 16:18:43,Very good,,,Emperors-Gate-Health-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,0.0,0,5.0,,,GxKga6Q,2O9Mr9,,,,,tel_access25,Yes,5.0,,,
2025-04-28 16:19:12,Very good,,,Emperors-Gate-Health-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,0.0,0,5.0,,,jabpXPQ,gPjLgN,,,,,tel_access25,Yes,4.0,,,
2025-04-28 16:33:57,Very good,,,Emperors-Gate-Health-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,0.0,0,5.0,,,vGrp8yv,10PJQQ,,,,,tel_access25,Yes,5.0,,,
